size_bytes,price,rating_count_tot,rating_count_ver,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,user_rating_label
38898688,0.0,778,44,2.5,382,2,14,37,0,2,1,2
104550400,0.0,8516,28,4.0,936,0,7,38,5,6,1,0
3646993408,1.99,7078,102,3.5,1225,0,7,37,1,1,1,0
164665344,2.99,725,461,4.5,461,0,7,38,5,1,1,0
53941248,2.99,20200,94,4.0,665,2,14,37,5,1,1,0
72655872,5.99,1718,22,4.0,789,2,14,24,5,12,1,0
66921472,2.99,529,8,4.5,1301,2,7,37,4,1,1,0
265646080,0.0,58,0,0.0,914,2,3,37,5,2,1,0
259412992,0.0,205,4,2.0,1418,0,7,43,4,1,1,0
54693888,0.0,220,60,4.5,394,2,14,40,0,9,1,0
97187840,2.99,1238,29,4.0,70,2,3,40,5,18,1,0
262037504,0.0,816,157,4.5,67,2,7,40,5,1,1,0
536041472,0.0,314,34,4.0,62,2,3,40,5,1,1,0
440152064,0.0,202,202,4.0,30,2,4,38,5,2,1,0
88594432,0.0,18,0,0.0,1269,2,17,37,5,8,1,0
18952192,0.99,172,6,4.5,862,2,3,37,5,1,1,0
98864128,0.0,60488,538,5.0,464,2,7,38,5,7,1,0
101650432,2.99,9021,37,4.5,1209,2,14,37,5,9,1,0
30543872,1.99,1072,514,4.0,888,2,7,40,5,1,1,0
19179520,1.99,1477,57,3.5,819,2,21,37,5,11,1,0
86040576,0.0,1625,113,3.0,893,2,6,37,0,1,1,2
82697216,0.0,10118,231,3.5,959,0,11,37,5,32,1,0
272471040,0.0,50593,3,5.0,1251,2,7,37,5,9,1,0
312680448,0.0,47963,164,4.0,455,3,7,40,5,11,1,0
775233536,0.0,23895,1660,4.5,830,0,7,38,5,13,1,0
613933056,2.99,684,87,4.0,478,0,7,40,5,11,1,0
118697984,0.0,3546,62,3.0,969,2,3,24,5,1,1,2
141714432,0.99,173,0,0.0,680,2,5,38,5,11,1,0
92510208,0.0,21858,389,4.5,816,2,5,24,5,1,1,0
117793792,0.0,1636,125,4.5,275,2,11,37,5,22,1,0
211343360,0.0,28654,21,4.5,1059,2,14,37,5,15,1,0
79643648,0.0,118,0,0.0,697,0,4,37,4,1,1,0
96517120,4.99,1525,13,4.5,527,2,14,37,0,10,1,0
92291072,1.99,205,142,3.5,92,2,7,40,5,1,1,0
224596992,0.0,65831,30,4.5,771,2,7,40,5,14,1,0
82700288,2.99,2347,91,4.5,624,2,7,38,5,6,1,0
84885504,3.99,91,79,4.5,862,0,10,43,5,1,1,0
179770368,0.0,3858,63,3.5,685,0,7,37,5,46,1,0
71966720,2.99,209,21,4.0,345,2,7,39,4,1,1,0
144713728,0.0,99206,1876,4.5,487,0,7,40,5,1,1,0
76848128,6.99,11768,423,4.5,1238,2,15,37,5,9,1,0
109421568,0.0,11250,105,4.5,496,0,7,38,5,12,1,0
103056384,0.0,1609,5,5.0,1026,0,18,37,0,11,1,2
66485248,0.99,364,37,4.5,1269,2,8,38,5,15,1,0
69076992,0.0,370370,2650,4.5,672,2,7,37,4,1,1,0
12734464,0.0,1452,207,4.0,430,2,21,38,3,14,1,0
71624704,0.99,296,2,4.0,317,2,7,38,5,10,1,0
151481344,4.99,602,106,4.5,92,2,7,25,5,1,1,0
174737408,59.99,29,0,0.0,783,2,3,24,5,1,1,0
14417920,3.99,63,0,0.0,617,2,11,37,4,3,1,0
2219819008,1.99,15855,270,5.0,877,2,7,38,5,1,1,0
515005440,0.0,1005,49,4.5,269,0,7,38,5,7,1,0
72974336,2.99,1259,415,4.5,255,2,7,38,5,17,1,0
263766016,0.0,41214,88,4.5,1289,2,7,40,5,1,1,0
101669888,1.99,1245,693,5.0,111,2,8,38,5,1,1,0
15577088,0.99,91,61,4.5,62,2,7,43,0,2,1,0
247033856,0.0,2963,6,4.0,314,0,7,40,5,1,1,0
269298688,0.0,1929,17,5.0,502,2,7,37,5,1,1,0
134952960,0.0,12755,122,5.0,402,2,15,37,5,16,1,0
146573312,0.0,25152,153,5.0,934,3,7,38,5,17,1,0
105143296,0.0,55783,521,4.5,787,2,7,38,5,5,1,0
94261248,0.0,1019,620,4.0,286,2,3,43,5,1,1,0
51465216,0.0,1862,9,4.5,55,2,7,40,5,1,1,0
428865536,7.99,4336,8,4.5,865,3,7,37,5,11,1,0
54193152,0.0,3687,2763,4.5,578,0,11,37,4,1,1,0
142579712,3.99,148,20,4.0,610,2,7,38,5,1,1,0
110595072,0.0,391401,82,4.5,270,2,7,38,5,1,1,0
73193472,0.0,31,1,5.0,769,0,0,37,5,1,1,0
103233536,0.0,274,0,0.0,1194,2,18,38,0,8,1,2
144820224,0.0,20251,53,5.0,1035,1,19,37,4,18,1,0
99644416,0.0,13898,336,4.0,988,0,19,37,4,1,0,2
138510336,0.0,15617,11,4.5,161,3,7,38,5,20,1,0
90040320,0.0,23775,132,4.5,686,2,5,37,0,1,1,0
269532160,0.0,6013,125,3.5,383,3,7,40,5,1,1,0
140150784,4.99,257,104,4.5,294,2,3,38,4,8,1,0
366681088,15.99,88,18,3.5,365,2,3,37,5,1,1,0
106808320,0.0,107797,5073,4.5,727,2,7,38,5,14,1,0
357237760,0.0,154,0,0.0,461,3,7,36,5,1,1,0
58384384,2.99,2535,287,4.5,130,2,7,24,5,1,1,0
30316544,0.0,2227,160,4.5,704,2,9,11,0,1,1,0
77581312,0.0,5,0,0.0,1188,2,3,37,5,4,1,0
60180480,0.0,5424,571,4.5,770,2,4,37,5,1,1,0
77565952,0.0,83,2,5.0,962,2,21,37,5,21,1,2
144881664,0.0,4361,150,4.0,314,2,7,37,5,1,1,0
389505024,0.0,151,5,4.0,747,3,7,40,5,1,1,0
45045760,4.99,5405,95,4.5,822,2,15,37,0,6,1,0
533006336,2.99,536,71,4.0,62,2,3,40,5,18,1,0
123780096,0.0,16968,4969,4.5,659,1,7,40,5,12,1,0
139014144,0.0,72989,327,3.5,944,0,7,37,2,5,1,0
166014976,0.0,6676,122,4.0,884,2,3,37,5,7,1,0
54100992,1.99,1072,37,4.0,765,2,7,43,1,1,1,0
698171392,14.99,2998,592,4.5,627,3,7,38,5,12,1,0
15021056,0.0,1037,42,3.5,1496,0,18,37,3,13,1,2
23707648,0.0,0,0,0.0,1368,1,2,37,0,1,1,1
100554752,0.0,25947,3,3.5,869,2,6,37,0,1,1,0
168042496,4.99,2816,15,4.5,381,2,7,37,5,9,1,0
17347584,0.0,0,0,0.0,196,2,8,40,0,1,1,1
451338240,1.99,1889,804,4.5,254,0,7,43,5,1,1,0
1943845888,6.99,199,26,4.5,196,0,7,38,5,1,1,0
51849216,0.99,3282,3,4.5,251,2,7,37,5,26,1,0
54808576,0.99,12099,1922,5.0,381,1,7,43,5,16,1,0
73945088,0.0,62,1,4.0,1154,0,0,37,5,2,1,0
189901824,4.99,0,0,0.0,638,2,7,38,5,1,1,1
936401920,0.0,3403,2,3.0,504,2,7,40,5,1,1,0
80564224,0.99,155,151,4.5,114,3,7,39,4,1,1,0
103477248,0.0,37304,198,4.5,190,3,7,37,5,11,1,0
108079104,0.0,12617,99,4.5,1110,2,17,37,5,5,1,0
124125184,0.0,5,0,0.0,271,2,8,38,5,2,1,0
247385088,2.99,77370,2,4.5,759,2,7,37,5,26,1,0
102120448,0.0,968,4,5.0,1198,2,14,38,0,5,1,0
109260800,3.99,6,5,3.5,298,2,3,43,5,21,1,0
85154816,0.0,11341,582,4.5,468,2,7,37,5,19,1,0
92380160,0.0,6677,78,4.5,1339,2,17,37,4,2,1,0
98292736,0.0,66,3,4.5,1099,2,17,37,5,4,1,0
37777408,0.99,12,4,4.0,134,2,4,38,5,5,1,2
1079500800,4.99,3124,319,4.0,300,0,7,38,5,10,1,0
55493632,0.0,334,0,0.0,1345,2,4,37,5,1,1,0
56548352,0.0,0,0,0.0,888,2,7,37,0,2,1,1
15258624,0.99,1420,173,4.5,102,2,7,40,3,1,1,0
35204096,0.0,514,3,4.5,975,2,14,37,5,14,1,0
29911040,0.0,43,0,0.0,1115,1,19,37,0,1,1,0
148408320,0.0,52831,89,4.5,1399,2,7,38,5,16,1,0
865561600,0.0,19340,289,4.0,480,3,7,40,5,1,1,0
106971136,2.99,681,560,4.5,114,0,7,43,5,2,1,0
673243136,3.99,24909,510,4.5,756,2,7,38,5,1,1,0
792521728,5.99,394,2,5.0,963,2,0,37,5,1,1,0
28033024,2.99,257,23,3.5,733,2,3,37,5,1,1,0
86936576,1.99,54,16,4.5,454,3,4,37,5,1,1,0
45063168,4.99,5150,236,4.5,1535,2,14,37,5,13,1,0
132188160,2.99,895,25,3.0,62,2,4,40,5,18,1,0
38051840,0.0,6917,454,4.0,405,2,7,40,4,1,1,0
133456896,2.99,427,73,4.0,230,0,7,39,5,2,1,0
189380608,2.99,690,16,4.5,381,2,3,38,5,1,1,0
468258816,0.0,17213,495,4.5,649,2,7,37,5,15,1,0
136228864,0.0,14198,722,4.0,1118,0,4,37,5,2,1,2
1098042368,4.99,8673,227,4.5,184,3,7,40,5,10,1,0
14128128,0.0,1654,47,4.5,454,1,4,37,4,1,1,2
88574976,0.0,6,0,0.0,1504,1,18,37,0,2,1,2
16902144,1.99,21,0,0.0,649,2,3,24,5,1,1,2
113558528,0.0,20,1,4.0,1157,1,4,37,5,4,1,0
80192512,0.0,0,0,0.0,54,2,3,37,5,2,1,1
320721920,1.99,3542,92,4.5,230,2,7,37,5,10,1,0
117460992,3.99,72,1,1.0,725,2,3,40,5,1,1,2
344064000,0.99,507,90,4.0,610,1,7,40,5,15,1,0
122609664,0.0,4327,1094,4.5,115,2,7,38,5,1,1,0
111777792,0.0,72187,909,4.5,604,0,4,37,3,18,1,0
16873472,2.99,61,18,3.5,395,2,7,40,5,10,1,0
26759168,0.99,29540,2749,5.0,742,0,7,38,1,1,1,0
7851008,2.99,52,12,4.5,888,3,15,37,4,1,1,0
1265238016,4.99,1784,884,4.0,345,3,7,38,5,1,1,0
72879104,0.0,225,17,5.0,1298,2,6,37,0,4,1,0
109808640,0.0,787,82,1.5,705,0,4,37,5,1,1,2
133218304,0.0,3615,1267,4.5,308,2,7,43,5,6,1,0
136221696,0.0,10618,267,4.5,1314,2,14,37,0,19,1,0
315658240,0.99,3699,827,4.5,391,2,7,43,5,11,1,0
14309376,0.0,0,0,0.0,624,2,4,37,0,1,1,1
2455552,4.99,196,68,3.5,611,2,3,37,5,1,1,0
168226816,1.99,439,382,4.5,45,3,7,43,5,1,1,0
173861888,2.99,536,12,4.5,298,2,3,40,4,19,1,0
312545280,2.99,691,24,4.5,405,2,3,40,4,18,1,0
64273408,0.0,768,1,1.0,1127,2,17,37,5,3,1,0
36186112,4.99,149,1,1.0,707,1,1,37,5,12,1,0
3905536,1.99,2,2,5.0,725,2,15,37,3,2,1,0
118883328,2.99,20144,64,4.5,430,2,7,37,4,1,1,0
123600896,9.99,15248,111,3.5,1339,2,15,37,5,9,1,0
33825792,2.99,9,1,5.0,751,2,22,37,0,18,1,0
1219313664,14.99,2170,87,4.5,89,0,7,36,5,5,1,0
189939712,4.99,160,1,5.0,638,2,7,38,5,4,1,0
14244864,6.99,311,63,5.0,405,2,3,40,5,1,1,0
389066752,4.99,169,149,3.5,230,2,3,26,5,1,1,0
64877568,0.0,1195,92,4.0,667,0,4,37,5,39,1,2
109877248,0.0,6,0,0.0,1221,1,14,37,0,29,1,0
180259840,0.0,2892,59,4.5,890,2,7,37,5,1,1,0
179275776,2.99,1689,1,5.0,115,2,4,37,5,18,1,0
80015360,0.0,16925,454,4.5,1152,2,4,37,5,13,1,0
81352704,1.99,6424,533,4.5,1115,2,9,37,5,13,1,0
57539584,4.99,28497,4672,4.5,1279,2,22,38,5,20,1,0
101524480,0.0,35702,3768,4.5,1267,2,22,38,5,16,1,0
152071168,0.0,4162,208,4.5,1384,2,21,38,5,12,1,0
147377152,2.99,2167,69,4.0,1384,2,21,38,5,12,1,0
59085824,1.99,425,126,4.0,783,2,11,38,5,12,1,0
68042752,2.99,6645,629,4.5,1188,2,21,24,5,14,1,0
89096192,0.0,47803,6883,4.5,1195,2,21,24,5,14,1,0
120000512,0.0,4959,768,4.0,689,2,21,37,5,12,1,0
74212352,3.99,1635,120,4.0,888,2,21,37,5,12,1,0
63457280,14.99,6288,268,4.5,1034,2,15,24,5,12,1,0
82765824,3.99,28032,3123,4.5,922,2,22,37,5,12,1,0
108172288,0.0,45696,2673,4.5,926,2,22,37,5,12,1,0
4603904,4.99,50,50,3.0,31,2,11,40,0,1,1,2
43293696,0.0,0,0,0.0,815,2,6,37,5,1,1,1
6580224,1.99,128,9,5.0,1538,2,14,37,5,12,1,0
475598848,0.99,6,1,5.0,609,2,3,38,5,1,1,0
4246528,1.99,51,11,2.0,701,2,21,38,4,1,1,2
1294111744,1.99,187,6,5.0,177,0,7,38,5,11,1,0
52457472,4.99,121,17,4.5,871,2,3,37,5,2,1,0
160192512,1.99,834,65,3.5,405,2,7,40,5,1,1,0
3002368,1.99,42,18,5.0,862,2,21,24,5,30,1,0
35201024,2.99,481,264,4.5,300,0,7,43,5,16,1,0
155365376,0.0,11785,4,4.0,687,2,7,38,5,30,1,0
205014016,0.0,11933,755,5.0,614,2,7,37,5,1,1,0
1406185472,14.99,0,0,0.0,67,1,7,43,0,2,0,1
815697920,0.99,0,0,0.0,31,0,7,43,5,1,1,1
108665856,1.99,423,36,3.0,231,2,7,37,5,31,1,0
106452992,0.0,93,2,5.0,1041,2,15,38,2,13,1,0
2060416000,6.99,32533,188,4.0,609,1,7,37,5,7,1,0
55678976,3.99,1827,141,4.5,301,2,14,37,5,8,1,0
116260864,2.99,258,219,4.5,345,2,8,24,5,17,1,0
47905792,4.99,276,12,4.5,338,1,7,40,4,16,1,0
307089408,3.99,22,1,4.0,338,3,7,40,5,4,1,0
742855680,4.99,69,0,0.0,234,2,7,37,5,2,1,0
77705216,0.0,439,2,4.5,1297,0,19,38,0,8,1,0
81021952,0.0,15900,78,3.5,442,0,4,37,5,1,1,0
71529472,0.0,9496,208,4.0,162,0,4,37,4,1,1,2
581533696,0.0,84680,68,4.5,654,2,7,37,5,11,1,0
131917824,0.0,63291,1991,4.5,209,0,7,37,5,12,1,0
908151808,4.99,155,38,4.5,118,3,7,38,4,1,1,0
72461312,0.99,197,3,5.0,707,1,20,38,0,2,1,0
962560,0.99,195,70,4.0,647,1,9,43,2,1,1,0
131635200,0.0,4293,44,5.0,1261,2,14,37,5,16,1,0
96199680,0.0,4350,994,4.5,246,2,4,35,5,1,1,0
42125312,0.0,201,8,4.5,690,1,0,38,0,2,1,0
185019392,0.0,10358,293,4.0,1174,0,7,38,5,1,1,0
186089472,4.99,0,0,0.0,635,2,7,38,5,1,1,1
64851968,0.99,10,0,0.0,801,0,9,37,3,1,1,1
174499840,0.0,60271,114,4.0,366,2,7,38,4,1,1,0
32567296,0.0,1551,797,4.5,383,2,7,38,5,1,1,0
80462848,1.99,32,5,5.0,746,2,7,38,5,1,1,0
248688640,0.99,139,28,3.5,398,3,7,40,5,1,1,0
618496,0.99,21,21,2.5,29,2,14,38,1,1,1,2
766447616,4.99,400,316,4.5,258,2,7,38,5,1,1,0
2683904,0.99,244,129,4.5,34,2,13,37,1,1,1,0
61550592,0.99,1,1,5.0,98,3,7,43,4,1,1,0
80793600,0.0,66,8,3.5,765,2,14,37,2,5,1,0
60870656,0.99,59,39,4.0,114,2,7,40,5,3,1,0
40896512,0.0,493,76,2.0,503,2,20,40,0,1,1,0
395563008,0.0,13842,157,4.0,436,3,7,37,5,9,1,0
28087296,3.99,541,20,4.5,1069,2,15,37,5,3,1,0
108818432,0.0,0,0,0.0,1299,0,7,40,0,28,1,1
314895360,3.99,6136,342,5.0,490,2,7,40,5,13,1,0
169657344,0.0,20980,616,4.5,12,3,7,38,5,5,1,0
714420224,1.99,2394,1821,4.5,138,3,7,38,5,6,1,0
174596096,0.0,6077,157,5.0,1080,2,3,37,3,8,1,0
64333824,4.99,4756,1191,4.5,1105,2,15,40,5,1,1,0
32152576,1.99,245,35,4.0,1482,2,15,38,5,8,1,0
80793600,3.99,0,0,0.0,765,2,14,37,2,5,1,1
221608960,0.0,4162,207,4.5,244,2,7,40,5,1,1,0
29140992,0.0,92,4,4.5,1025,2,20,37,0,18,1,0
195221504,7.99,7004,85,4.5,1101,2,15,37,5,11,1,0
563912704,0.99,178,114,3.0,45,2,7,40,4,1,1,2
93796352,2.99,18494,1983,3.5,316,2,7,40,5,1,1,0
1452716032,6.99,8843,4622,4.5,231,0,7,38,5,16,1,0
11927552,0.99,2,2,1.0,29,2,7,43,2,1,1,1
22478848,0.99,217,94,4.0,231,2,14,38,0,30,1,0
69170176,1.99,64,2,4.5,1144,3,14,37,5,11,1,0
187962368,0.0,407,39,4.5,815,2,8,37,5,30,1,0
149073920,3.99,1016,3,4.5,302,0,7,38,5,1,1,0
839073792,4.99,4459,1703,4.0,70,2,7,40,5,1,1,2
606646272,1.99,503,37,4.5,388,0,7,43,5,1,1,0
37053440,0.0,0,0,0.0,879,1,3,24,5,1,1,1
242486272,0.0,4861,138,5.0,789,2,8,37,4,31,1,0
22713344,0.0,0,0,0.0,933,2,3,36,5,1,1,1
96088064,0.0,19355,317,4.5,713,0,7,38,5,1,1,0
90218496,0.0,54282,1440,4.5,1120,2,14,37,5,16,1,0
49271808,0.0,1849,87,4.0,966,2,9,37,5,8,1,0
92385280,1.99,987,35,4.0,430,2,7,38,1,1,1,0
43587584,0.0,0,0,0.0,1056,1,9,38,0,3,1,1
162003968,3.99,849,113,4.5,346,2,7,38,5,1,1,0
64179200,0.0,12,0,0.0,1153,1,5,38,0,1,1,0
541367296,3.99,1218,93,3.5,458,2,7,37,5,1,1,0
23057408,0.0,0,0,0.0,877,2,3,37,0,1,1,1
56655872,0.0,1193,19,5.0,999,1,18,37,0,14,1,0
793368576,0.0,13097,468,4.5,1388,1,7,38,5,1,1,0
918957056,39.99,1297,92,5.0,865,2,11,37,5,5,1,0
1676402688,1.99,2917,2550,4.5,298,0,7,37,4,1,1,0
482223104,0.0,149138,913,4.5,191,2,7,37,5,10,1,0
1256266752,3.99,13245,1095,4.0,163,3,7,40,5,6,1,0
136075264,0.0,40,2,2.5,131,2,7,40,5,3,1,0
72567808,0.0,58640,2023,5.0,609,2,7,38,2,1,1,0
23069696,1.99,0,0,0.0,381,2,22,37,5,1,1,1
79377408,0.0,1534,16,5.0,1080,2,21,37,4,26,1,0
66388992,2.99,22,0,0.0,1014,1,18,37,0,3,1,0
26721280,0.0,0,0,0.0,746,1,13,38,0,1,1,1
91238400,0.0,14,0,0.0,26,2,7,37,5,1,1,0
909312,0.0,1,1,5.0,45,2,15,38,0,2,1,0
237275136,0.0,22877,993,4.5,432,2,7,38,5,8,1,0
116933632,0.0,24999,573,4.5,352,2,7,37,5,1,1,0
52536320,0.99,14,0,0.0,803,2,15,37,0,2,1,0
209878016,3.99,834,140,5.0,101,2,3,38,5,15,1,0
59750400,0.0,8899,146,4.5,665,0,7,38,5,3,1,0
1122046976,2.99,746,39,4.5,475,2,7,37,2,1,1,0
259990528,3.99,703,31,4.5,349,2,7,37,5,14,1,0
7758848,2.99,7,0,0.0,113,2,11,37,0,1,1,0
449393664,4.99,39,8,4.5,610,2,7,37,4,1,1,0
157179904,2.99,3821,3477,4.5,230,2,3,40,5,1,1,0
85696512,0.0,5,0,0.0,909,1,9,38,0,2,1,1
81796096,1.99,0,0,0.0,118,2,3,40,5,2,1,1
100601856,0.0,13,0,0.0,736,0,5,40,0,2,1,1
77518848,4.99,813,7,3.5,506,3,15,37,1,1,1,0
771670016,0.0,529,51,5.0,876,2,3,38,5,8,1,0
83139584,1.99,0,0,0.0,301,2,3,40,5,2,1,1
2441216,0.0,0,0,0.0,118,2,21,40,0,2,1,1
32726016,0.0,4903,47,4.5,991,3,3,37,5,1,1,0
195613696,0.0,21407,1146,4.0,155,2,7,37,5,14,1,0
270014464,2.99,449,0,0.0,62,3,7,40,5,1,1,0
54003712,2.99,745,98,4.5,406,2,18,37,3,1,1,0
110953472,0.0,33921,2404,4.5,933,2,14,37,5,18,1,0
164665344,3.99,1895,32,4.0,765,2,7,40,5,7,1,0
7122944,0.99,26,8,3.5,405,1,12,38,0,1,1,0
39294976,0.99,8,0,0.0,690,1,0,38,0,2,1,0
22793216,1.99,0,0,0.0,765,2,21,37,5,2,1,1
147554304,0.99,142,0,0.0,609,2,7,37,5,1,1,0
134531072,0.0,101,0,0.0,1530,2,3,38,5,1,1,0
27975680,7.99,147,147,5.0,30,0,7,43,0,1,0,0
146830336,0.0,2005,2,1.0,805,2,14,24,5,12,1,0
183009280,0.0,160668,613,4.0,1277,2,7,37,4,6,1,0
60432384,19.99,4344,283,4.5,987,2,16,38,5,12,1,0
78640128,0.0,12062,537,4.5,987,2,15,38,5,12,1,0
34798592,0.99,18,6,2.5,1209,1,15,24,3,10,1,0
32138240,0.0,0,0,0.0,696,2,9,37,0,2,1,1
5218304,1.99,84,74,3.0,230,2,4,38,0,1,1,2
25448448,0.0,1576,235,4.5,130,3,7,38,0,1,1,0
196248576,0.0,30704,67,4.5,1084,2,7,38,5,1,1,0
168828928,0.0,771,1,1.0,1062,2,3,24,5,1,1,0
600535040,0.0,97122,380,4.5,829,0,7,38,5,17,1,0
254793728,0.0,20322,29,4.5,947,2,3,37,5,14,1,0
83722240,0.0,520,51,4.0,454,2,7,40,5,12,1,0
94363648,3.99,25,2,5.0,747,0,7,38,5,6,1,0
330686464,2.99,365,25,4.0,67,2,3,40,4,18,1,0
117937152,4.99,1721,32,5.0,241,3,7,37,5,1,1,0
11540480,0.0,470,0,0.0,656,2,19,38,5,2,1,1
1169608704,2.99,0,0,0.0,62,2,7,43,4,1,1,1
40855552,0.99,99,13,3.5,445,2,3,40,5,1,1,0
98627584,2.99,444,194,4.0,245,2,7,40,5,1,1,0
240103424,6.99,572,222,4.5,672,3,7,40,5,1,1,0
522395648,3.99,62,0,0.0,1056,2,6,37,4,1,1,0
104359936,1.99,262,39,4.5,381,2,7,43,5,13,1,0
955272192,3.99,200,4,4.0,703,3,7,38,5,10,1,0
154361856,0.0,9699,2440,4.0,443,0,7,43,5,8,1,0
514434048,4.99,4820,43,3.5,381,0,7,37,5,1,1,0
167555072,0.0,81311,709,4.5,196,2,7,38,4,1,1,0
8671232,2.99,1718,1650,4.5,31,3,3,40,5,1,1,0
72339456,0.0,8,4,4.5,883,2,7,38,5,1,1,0
102495232,2.99,1376,52,4.0,1055,2,21,37,5,15,1,0
33681408,0.0,228,11,4.5,70,2,7,40,5,12,1,0
123222016,0.0,5492,145,5.0,246,2,7,40,5,1,1,0
2162688,0.99,43,33,4.5,890,2,21,38,2,3,1,0
4448256,0.0,491,122,1.5,383,2,3,24,4,2,1,1
41732096,0.0,117,48,4.0,62,2,7,38,4,1,1,0
40141824,6.99,615,117,4.5,815,1,14,37,5,12,1,0
5693440,2.99,428,37,2.5,452,0,10,40,3,1,1,1
25631744,0.0,0,0,0.0,666,0,12,37,0,1,1,1
11301888,0.0,285,88,3.5,301,0,21,38,2,2,1,0
55710720,1.99,112,8,4.5,609,2,3,37,5,1,1,0
134600704,0.99,15,0,0.0,320,3,7,43,5,2,1,0
6157312,1.99,324,16,5.0,815,2,21,37,5,7,1,0
27910144,1.99,428,88,4.5,325,0,7,40,3,2,1,0
24753152,3.99,1252,6,3.0,1202,2,15,38,5,9,1,0
30547968,0.0,80,3,3.5,987,2,22,37,2,1,1,0
106739712,0.0,1851,11,4.5,611,2,20,37,5,2,1,0
154244096,0.0,3933,82,2.5,828,2,7,40,4,1,1,2
15790080,3.99,6981,628,4.0,381,3,7,37,5,1,1,0
338566144,4.99,2767,539,5.0,389,2,7,40,5,1,1,0
87442432,2.99,409,9,3.0,475,2,3,38,5,1,1,0
53638144,0.99,885,28,4.0,126,2,7,37,0,1,1,0
61438976,3.99,1373,116,4.5,888,2,14,37,5,12,1,0
2314240,0.99,107,97,3.0,230,2,18,38,2,1,1,2
12853248,2.99,3,3,1.0,1115,1,21,43,0,10,1,1
11292672,1.99,44,44,1.0,29,2,9,38,0,1,1,1
67262464,0.0,43216,264,4.5,1003,2,7,40,5,9,1,0
27779072,0.0,5300,198,4.0,416,2,4,37,5,1,1,0
117025792,0.0,17925,13,2.5,1138,2,7,40,4,6,1,0
95277056,4.99,75,22,4.5,876,2,3,40,5,1,1,0
123356160,0.0,59158,437,4.5,741,2,7,38,5,10,1,0
1046276096,4.99,0,0,0.0,627,2,16,38,5,1,1,1
135982080,0.0,1533,15,4.0,1287,2,3,37,5,7,1,0
49845248,1.99,2566,777,4.5,695,1,21,38,5,5,1,0
109408256,4.99,0,0,0.0,610,2,7,38,5,1,1,1
64237568,0.0,119,0,0.0,977,2,21,37,0,1,1,0
53654528,1.99,87,6,3.5,544,2,7,40,5,25,1,0
96093184,4.99,6776,346,4.5,78,3,7,37,5,11,1,0
43115520,9.99,900,15,5.0,822,2,15,24,5,6,1,0
67874816,0.0,2535,181,3.5,419,2,7,38,5,14,1,0
98557952,0.0,14995,3840,4.5,430,2,7,38,4,31,1,0
179816448,9.99,3832,21,5.0,387,3,7,24,5,1,1,0
70488064,0.0,1467,70,3.5,1451,0,7,43,5,1,1,0
78550016,0.0,416,4,3.0,430,2,7,38,4,11,1,2
34190336,1.99,230,29,4.5,345,2,14,37,5,21,1,0
443423744,3.99,3515,87,4.5,312,0,7,38,5,9,1,0
1361486848,5.99,669,222,4.5,75,0,7,38,5,1,1,0
149340160,0.0,3936,38,4.5,1395,2,21,37,5,23,1,0
68319232,0.0,2939,513,4.5,134,3,7,38,5,1,1,0
88672256,0.0,2815,115,4.5,1176,1,11,37,4,19,1,0
173910016,0.0,105429,0,0.0,1306,0,14,37,0,21,1,0
86334464,1.99,403,5,3.5,187,2,11,38,4,1,1,0
836734976,0.0,12854,1703,4.5,214,2,7,38,4,33,1,0
117052416,0.0,20649,49,3.0,1246,0,18,37,0,1,1,0
164829184,2.99,102,14,4.5,405,0,16,40,4,1,1,0
165069824,0.0,12578,146,5.0,1131,2,17,37,5,3,1,0
113240064,4.99,4064,338,5.0,407,2,7,37,5,1,1,0
6471680,0.99,1036,150,4.0,298,2,7,38,4,1,1,0
131257344,0.0,104060,269,4.0,379,1,7,38,4,19,1,0
126879744,0.0,427,0,0.0,889,2,18,37,0,23,1,0
180488192,0.0,10849,273,4.0,493,2,7,38,5,10,1,0
16756736,0.0,2890,862,4.5,230,2,7,40,5,31,1,0
169664512,0.0,27556,35,5.0,1311,2,7,37,5,31,1,0
99890176,0.0,1424,8,4.5,1318,2,3,37,5,1,1,0
37830656,0.0,1233,366,4.5,115,2,7,39,4,2,1,0
47266816,0.0,2133,32,3.5,1129,1,4,37,4,1,1,0
149618688,2.99,409,132,5.0,298,3,7,40,5,1,1,0
56890368,2.99,835,17,4.5,1067,2,7,38,5,4,1,0
15536128,0.0,157882,4710,4.5,627,2,7,40,5,7,1,0
629442560,0.0,13559,155,4.0,763,3,7,24,5,1,1,0
37992448,0.0,967,507,3.5,962,1,4,37,4,1,1,2
95154176,1.99,5285,259,4.5,1121,2,8,37,5,2,1,0
156249088,0.0,0,0,0.0,1118,1,8,37,0,1,1,1
85928960,0.0,113,9,4.5,1327,2,17,37,5,7,1,0
510278656,0.99,229,34,5.0,114,3,7,37,5,1,1,0
199993344,0.0,64259,138,4.5,266,2,15,37,4,69,1,0
292418560,0.0,24602,39,4.5,267,2,15,37,3,69,1,0
170135552,3.99,193,29,4.0,647,2,3,40,5,1,1,2
104902656,0.0,123268,64,4.5,1396,0,14,37,4,7,1,0
103388160,0.0,16805,1136,4.5,216,0,7,38,5,10,1,0
161055744,0.0,414,36,3.5,449,2,7,38,5,1,1,0
83551232,0.0,0,0,0.0,1019,2,20,37,0,1,1,1
